uid,vid,cid,playtime,duration,date,rank
100867,102725,100224,2734,7167,20200904,1
100867,100801,100055,10975,3034,20200904,2
100867,104727,100000,18783,9000,20200904,3
100867,103810,100010,22790,6934,20200904,4
100867,104639,100017,12912,3600,20200904,5
100872,103894,100011,6980,10455,20200904,1
100872,101402,100045,7003,8290,20200904,2
100872,103536,100000,7048,9567,20200904,3
100872,102711,100000,7062,22847,20200904,4
100872,100562,100055,7007,9634,20200904,5
100874,101322,100101,23585,14171,20200904,1
100874,102846,100037,1172,7234,20200904,2
100874,100356,100000,3013,9056,20200904,3
100874,104533,100009,3001,7245,20200904,4
100874,101062,100051,2590,7255,20200904,5
100880,104618,100122,8890,11067,20200904,1
100880,100801,100055,13379,3034,20200904,2
100880,101876,100043,8376,8434,20200904,3
100880,102522,100026,14688,10200,20200904,4
100880,101452,100084,6234,9934,20200904,5
100884,103894,100011,5428,10455,20200904,1
100884,103539,100027,5658,10051,20200904,2
100884,101638,100005,5630,7300,20200904,3
100884,103283,100054,5481,49016,20200904,4
100884,102193,100049,5642,12246,20200904,5
100891,107944,100053,2150,11705,20200904,1
100891,100962,100030,2178,22291,20200904,2
100891,101491,100141,2179,12934,20200904,3
100891,103791,100338,2171,8399,20200904,4
100891,102098,100087,1811,10067,20200904,5
100894,100801,100055,14140,3065,20200904,1
100894,104965,100049,14132,12028,20200904,2
100894,104443,100017,14073,8120,20200904,3
100894,106502,100063,9716,8246,20200904,4
100894,104285,100063,15095,9705,20200904,5
100909,102330,100009,14125,12667,20200904,1
100909,103736,100027,13404,9010,20200904,2
100909,100727,100019,13457,11288,20200904,3
100909,102932,100024,9695,8875,20200904,4
100909,100046,100005,6000,9195,20200904,5
100913,104726,100057,9823,8685,20200904,1
100913,100458,100000,9578,3994,20200904,2
100913,100453,100042,9749,5667,20200904,3
100913,104213,100049,9755,6067,20200904,4
100913,100717,100005,9682,9610,20200904,5
100914,107415,100028,7578,10011,20200904,1
100914,103022,100000,13900,10840,20200904,2
100914,100223,100059,16415,10067,20200904,3
100914,104640,100089,9818,10600,20200904,4
100914,102172,100227,9336,10496,20200904,5
100916,102725,100224,3366,7106,20200904,1
100916,101062,100051,6380,7255,20200904,2
100916,100212,100082,3376,19870,20200904,3
100916,102875,100045,5379,8242,20200904,4
100916,105901,100009,2163,6561,20200904,5
100917,100212,100082,7252,19870,20200904,1
100917,102725,100224,8163,7106,20200904,2
100917,103640,100019,8234,24242,20200904,3
100917,106858,100009,5402,5247,20200904,4
100917,103157,100046,8135,58288,20200904,5
100920,101368,100005,13439,7709,20200904,1
100920,103346,100084,5442,5000,20200904,2
100920,102725,100224,14460,7106,20200904,3
100920,104213,100049,6822,6067,20200904,4
100920,103409,100077,7432,10449,20200904,5
100930,100084,100035,13563,11600,20200904,1
100930,104965,100049,1341,12028,20200904,2
100930,101120,100037,27671,10681,20200904,3
100930,102870,100019,1735,13040,20200904,4
100930,102318,100037,0,15651,20200904,5
100935,100458,100000,9284,3994,20200904,1
100935,103059,100009,9315,21130,20200904,2
100935,100731,100054,9251,10267,20200904,3
100935,104978,100043,9274,24567,20200904,4
100935,103691,100000,9256,7338,20200904,5
100946,102349,100019,7023,7524,20200904,1
100946,102330,100009,6979,12667,20200904,2
100946,102119,100017,8072,29024,20200904,3
100946,103964,100027,8208,9684,20200904,4
100946,100052,100026,8042,9917,20200904,5
100955,100070,100039,6505,123762,20200904,1
100955,101219,100013,6978,12580,20200904,2
100955,102998,100013,7036,9242,20200904,3
100955,102999,100086,7018,27585,20200904,4
100955,103468,100007,7049,29118,20200904,5
100956,104059,100026,5696,10197,20200904,1
100956,103287,100024,3706,6101,20200904,2
100956,103779,100030,3695,11717,20200904,3
100956,101745,100226,10766,9868,20200904,4
100956,100620,100027,3725,10000,20200904,5
100985,102088,100247,2232,9728,20200904,1
100985,103399,100037,0,10218,20200904,2
100985,102366,100017,6788,9311,20200904,3
100985,101104,100049,10932,10589,20200904,4
100985,103382,100197,0,41367,20200904,5
100991,101094,100049,9055,10008,20200904,1
100991,102318,100037,9055,15655,20200904,2
100991,103810,100010,1245,6884,20200904,3
100991,100335,100045,1220,8350,20200904,4
100991,103894,100011,1243,10455,20200904,5
100998,102725,100224,9407,7106,20200904,1
100998,100743,100141,9378,12034,20200904,2
100998,102340,100023,9649,10264,20200904,3
100998,104338,100338,7593,8428,20200904,4
100998,102977,100068,8300,10635,20200904,5
101004,100176,100017,8204,7477,20200904,1
101004,103097,100017,5179,11679,20200904,2
101004,104533,100009,4170,7245,20200904,3
101004,101215,100010,10195,8200,20200904,4
101004,108133,100009,8195,6895,20200904,5
101008,102098,100087,2790,10067,20200904,1
101008,102725,100224,5532,7106,20200904,2
101008,102407,100019,1951,6688,20200904,3
101008,101876,100043,1951,8434,20200904,4
101008,100888,100112,11667,9451,20200904,5
101011,106817,100053,76292,13234,20200904,1
101011,105487,100048,1517,16355,20200904,2
101011,105487,100048,1810,16355,20200904,3
101011,106912,100010,121456,13839,20200904,4
101011,105098,100000,27466,13421,20200904,5
101013,104443,100017,6299,8100,20200904,1
101013,103537,100080,7262,10155,20200904,2
101013,103283,100054,8164,49016,20200904,3
101013,102458,100026,6850,10300,20200904,4
101013,102568,100063,6952,8300,20200904,5
101026,103145,100009,16711,10900,20200904,1
101026,102627,100084,19457,13419,20200904,2
101026,100161,100068,16825,11545,20200904,3
101026,100524,100000,14960,8455,20200904,4
101026,102065,100011,18646,9734,20200904,5
101036,101145,100013,8972,11534,20200904,1
101036,101094,100049,8936,10008,20200904,2
101036,100037,100029,4741,6088,20200904,3
101036,103914,100019,7962,32183,20200904,4
101036,103789,100049,9733,6434,20200904,5
101044,100356,100000,15238,9056,20200904,1
101044,101678,100000,5969,14122,20200904,2
101044,105145,100000,16519,8638,20200904,3
101044,105461,100179,3750,14139,20200904,4
101044,102318,100037,31348,15655,20200904,5
101048,104640,100089,3679,10611,20200904,1
101048,103987,100147,7780,12034,20200904,2
101048,101118,100175,854,9034,20200904,3
101048,101876,100043,2113,8434,20200904,4
101048,102905,100054,3306,12117,20200904,5
101053,101238,100005,12862,139134,20200904,1
101053,102477,100080,10992,9600,20200904,2
101053,101817,100027,14971,7662,20200904,3
101053,100579,100000,4950,8033,20200904,4
101053,102365,100054,4999,18203,20200904,5
101057,103854,100054,14292,48149,20200904,1
101057,100458,100000,3749,3967,20200904,2
101057,102318,100037,15235,15634,20200904,3
101057,104965,100049,4326,11982,20200904,4
101057,103310,100086,9348,33483,20200904,5
101061,104686,100011,8305,8313,20200904,1
101061,104006,100054,7492,11388,20200904,2
101061,102749,100288,6401,140017,20200904,3
101061,104251,100356,17620,10934,20200904,4
101061,100875,100023,6013,9474,20200904,5
101067,100956,100023,22417,13793,20200904,1
101067,104268,100270,31608,9034,20200904,2
101067,100458,100000,9008,3994,20200904,3
101067,100801,100055,13932,3065,20200904,4
101067,102391,100016,33302,15061,20200904,5
101068,102318,100037,3472,15655,20200904,1
101068,101293,100177,0,47680,20200904,2
101068,103972,100000,8848,5480,20200904,3
101068,104048,100054,5618,31198,20200904,4
101068,101368,100005,10083,7709,20200904,5
101071,103312,100009,7857,7245,20200904,1
101071,100807,100049,9104,15400,20200904,2
101071,102004,100118,10220,13667,20200904,3
101071,102308,100019,10713,6784,20200904,4
101071,100505,100027,6142,9500,20200904,5
101074,103987,100147,13305,12034,20200904,1
101074,100801,100055,12904,3065,20200904,2
101074,101678,100000,7294,14122,20200904,3
101074,105487,100048,3212,16355,20200904,4
101074,102999,100086,2539,27585,20200904,5
101075,103579,100000,2052,11367,20200904,1
101075,101145,100013,7735,11534,20200904,2
101075,100743,100141,8326,12034,20200904,3
101075,100562,100055,8330,9634,20200904,4
101075,100458,100000,8839,3994,20200904,5
101089,103517,100099,5621,12967,20200904,1
101089,103721,100010,5146,9100,20200904,2
101089,102319,100005,1728,11861,20200904,3
101089,100620,100027,6433,10000,20200904,4
101089,101307,100193,3507,9301,20200904,5
101090,104443,100017,8637,8120,20200904,1
101090,104607,100008,9010,7431,20200904,2
101090,105929,100009,9819,11657,20200904,3
101090,104157,100054,6836,9700,20200904,4
101090,100815,100027,9701,5394,20200904,5
101099,101061,100022,8151,9728,20200904,1
101099,101412,100026,8976,18206,20200904,2
101099,100103,100051,8299,9934,20200904,3
101099,100543,100084,8215,12028,20200904,4
101099,101120,100037,9105,10681,20200904,5
101108,102725,100224,9333,7106,20200904,1
101108,101319,100014,9336,10778,20200904,2
101108,105034,100054,8738,8359,20200904,3
101108,101029,100012,8288,32417,20200904,4
101108,104177,100017,6083,7900,20200904,5
101111,108231,100049,8739,18021,20200904,1
101111,107376,100018,9636,4321,20200904,2
101111,100801,100055,4428,3065,20200904,3
101111,100495,100013,0,10200,20200904,4
101111,100961,100084,5960,7667,20200904,5
101114,104560,100000,8648,8034,20200904,1
101114,105554,100000,7353,5084,20200904,2
101114,104906,100000,9149,5202,20200904,3
101114,100458,100000,8283,3967,20200904,4
101114,103801,100339,6808,11034,20200904,5
101117,104618,100122,1332,11067,20200904,1
101117,103227,100118,16017,6567,20200904,2
101117,104048,100054,16016,31199,20200904,3
101117,103686,100010,1888,8234,20200904,4
101117,102318,100037,16025,15634,20200904,5
101125,101483,100037,17289,7595,20200904,1
101125,103409,100077,17296,10449,20200904,2
101125,101292,100017,17566,6270,20200904,3
101125,102106,100057,15939,12880,20200904,4
101125,101215,100010,17525,8200,20200904,5
101137,104906,100000,3932,5202,20200904,1
101137,105362,100054,7931,11776,20200904,2
101137,102980,100049,3933,9195,20200904,3
101137,104607,100008,10919,7431,20200904,4
101137,103754,100007,3818,71146,20200904,5
101140,102725,100224,4907,7106,20200904,1
101140,102864,100017,5286,10221,20200904,2
101140,100458,100000,6239,3994,20200904,3
101140,101481,100017,5771,5943,20200904,4
101140,102859,100019,7723,13255,20200904,5
101145,100801,100055,7135,3065,20200904,1
101145,106542,100043,8140,7067,20200904,2
101145,104686,100011,5150,8313,20200904,3
101145,100458,100000,5119,3994,20200904,4
101145,102782,100065,6126,4459,20200904,5
101147,105876,100009,9745,9472,20200904,1
101147,103484,100009,9572,25124,20200904,2
101147,100343,100036,10773,10496,20200904,3
101147,100801,100055,8077,3065,20200904,4
101147,102318,100037,6854,15655,20200904,5
101148,100801,100055,18088,3065,20200904,1
101148,101779,100093,9150,6655,20200904,2
101148,106164,100054,6448,10309,20200904,3
101148,100635,100019,0,10219,20200904,4
101148,101958,100008,9098,15817,20200904,5
101164,105034,100054,9256,8359,20200904,1
101164,102905,100054,3953,12117,20200904,2
101164,101577,100031,11710,4600,20200904,3
101164,104048,100054,23325,31201,20200904,4
101164,103939,100054,9119,18458,20200904,5
101165,102747,100027,4900,12934,20200904,1
101165,102725,100224,7572,7106,20200904,2
101165,102318,100037,4802,15655,20200904,3
101165,100019,100019,11435,9855,20200904,4
101165,101292,100017,1260,6270,20200904,5
101176,100377,100027,15602,9601,20200904,1
101176,102864,100017,15584,10221,20200904,2
101176,100884,100008,15549,15232,20200904,3
101176,102827,100009,15600,12028,20200904,4
101176,103537,100080,15535,10197,20200904,5
101179,103969,100027,7987,8267,20200904,1
101179,102620,100027,8291,19923,20200904,2
101179,101867,100027,8139,8638,20200904,3
101179,100147,100018,1456,10484,20200904,4
101179,101223,100019,9802,26146,20200904,5
101183,103054,100027,4304,6800,20200904,1
101183,101574,100213,3940,10612,20200904,2
101183,102691,100099,10858,9867,20200904,3
101183,103037,100038,6860,9776,20200904,4
101183,101145,100013,3904,11534,20200904,5
101186,101094,100049,6680,10008,20200904,1
101186,102795,100262,6723,12288,20200904,2
101186,104440,100028,6695,7008,20200904,3
101186,109147,100045,6742,10171,20200904,4
101186,102318,100037,6712,15655,20200904,5
101187,100079,100019,7119,140156,20200904,1
101187,103400,100027,7045,13005,20200904,2
101187,103529,100005,4212,17926,20200904,3
101187,105461,100179,7008,14134,20200904,4
101187,100492,100004,7005,8167,20200904,5
101188,101874,100027,2224,9067,20200904,1
101188,100718,100024,2278,10334,20200904,2
101188,100657,100049,12522,5200,20200904,3
101188,102527,100000,12543,9055,20200904,4
101188,102691,100099,2256,9817,20200904,5
101195,101169,100013,3085,7871,20200904,1
101195,102317,100264,2667,14034,20200904,2
101195,102138,100012,2924,17090,20200904,3
101195,102270,100000,2587,13421,20200904,4
101195,105474,100013,4745,25821,20200904,5
101196,102049,100246,14668,10067,20200904,1
101196,100782,100000,8262,8600,20200904,2
101196,104528,100368,12545,9967,20200904,3
101196,102123,100000,13099,6300,20200904,4
101196,104306,100000,11192,6134,20200904,5
101197,104650,100028,7166,8101,20200904,1
101197,100801,100055,8582,3065,20200904,2
101197,104726,100057,7619,8685,20200904,3
101197,106032,100017,6594,10588,20200904,4
101197,104656,100000,9600,9355,20200904,5
101199,107513,100009,8375,3901,20200904,1
101199,103490,100027,12790,10449,20200904,2
101199,104906,100000,11390,5202,20200904,3
101199,100801,100055,7376,3065,20200904,4
101199,104237,100019,1395,24149,20200904,5
101202,100801,100055,5940,3034,20200904,1
101202,103810,100010,5958,6934,20200904,2
101202,100272,100051,5956,9067,20200904,3
101202,106014,100009,5836,3800,20200904,4
101202,102725,100224,5930,7167,20200904,5
101206,102725,100224,7175,7167,20200904,1
101206,103081,100099,11409,10734,20200904,2
101206,103147,100008,6094,13934,20200904,3
101206,100373,100049,7129,7700,20200904,4
101206,103854,100054,12842,48149,20200904,5
101212,102770,100000,3465,14933,20200904,1
101212,105487,100048,3194,16355,20200904,2
101212,103536,100000,4248,9567,20200904,3
101212,102477,100080,11558,9600,20200904,4
101212,102357,100000,37661,9588,20200904,5
101213,100253,100000,7474,61376,20200904,1
101213,103147,100008,8452,13977,20200904,2
101213,100458,100000,7429,3994,20200904,3
101213,100875,100023,5461,9474,20200904,4
101213,104321,100358,5444,13300,20200904,5
101217,102725,100224,9870,7106,20200904,1
101217,104443,100017,9754,8120,20200904,2
101217,101650,100054,7837,57567,20200904,3
101217,103260,100034,8339,6223,20200904,4
101217,105554,100000,9669,5084,20200904,5
101225,104327,100000,7849,10171,20200904,1
101225,103450,100017,994,10334,20200904,2
101225,101557,100000,1718,6038,20200904,3
101225,101343,100049,13132,35991,20200904,4
101225,100801,100055,3140,3065,20200904,5
101227,104048,100054,6525,31201,20200904,1
101227,102366,100017,1911,9311,20200904,2
101227,103471,100001,7993,56734,20200904,3
101227,103484,100009,8011,25124,20200904,4
101227,104769,100012,1905,21760,20200904,5
101236,100308,100027,8160,9155,20200904,1
101236,102318,100037,14857,15655,20200904,2
101236,100289,100097,18346,57121,20200904,3
101236,101107,100005,4034,7600,20200904,4
101236,105817,100054,4238,11541,20200904,5
101240,100458,100000,9529,3994,20200904,1
101240,103052,100027,9418,7152,20200904,2
101240,103927,100027,9732,5572,20200904,3
101240,102950,100019,7088,17137,20200904,4
101240,102356,100005,7552,142153,20200904,5
101250,104443,100017,10486,8120,20200904,1
101250,105231,100010,10307,8167,20200904,2
101250,104732,100224,11228,6934,20200904,3
101250,100801,100055,7929,3065,20200904,4
101250,105818,100013,9951,8409,20200904,5
101260,103517,100099,9099,12967,20200904,1
101260,104732,100224,1601,6867,20200904,2
101260,101638,100005,5395,7300,20200904,3
101260,101299,100077,3192,11796,20200904,4
101260,100176,100017,7392,7477,20200904,5
101263,104965,100049,3636,12028,20200904,1
101263,105461,100179,1183,14139,20200904,2
101263,104533,100009,1543,7245,20200904,3
101263,102318,100037,2071,15655,20200904,4
101263,104455,100000,10858,6038,20200904,5
101264,100458,100000,10423,3994,20200904,1
101264,103268,100017,5421,6502,20200904,2
101264,103969,100027,6439,8267,20200904,3
101264,101001,100027,2211,33158,20200904,4
101264,103038,100010,8189,6873,20200904,5
101276,100539,100019,7178,52581,20200904,1
101276,100495,100013,19873,10200,20200904,2
101276,103899,100017,35209,31182,20200904,3
101276,103854,100054,7975,48149,20200904,4
101276,103666,100091,7423,9010,20200904,5
101278,103118,100037,15517,8127,20200904,1
101278,100758,100000,15518,8421,20200904,2
101278,101692,100009,15568,21316,20200904,3
101278,101549,100018,15448,8088,20200904,4
101278,100321,100099,15504,7522,20200904,5
101281,102725,100224,9141,7084,20200904,1
101281,101065,100000,7117,10368,20200904,2
101281,103193,100037,6879,11591,20200904,3
